Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Communication aids for the physically challenged,Voice synthesizers for the physically challenged,42211711
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Communication aids for the physically challenged,Cases for hearing aids,42211712
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Dressing and grooming aids for the physically challenged,42211800
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Button hooks for the physically challenged,42211801
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Dressing kits for the physically challenged,42211802
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Dressing sticks for the physically challenged,42211803
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Hairbrushes or combs for the physically challenged,42211804
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Inspection mirror for the physically challenged,42211805
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Lotion applicators for the physically challenged,42211806
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Mouth care for the physically challenged,42211807
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Nail clippers or files for the physically challenged,42211808
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Pant clips for the physically challenged,42211809
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Shoe fasteners for the physically challenged,42211810
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Shoe horns for the physically challenged,42211811
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Sock or stocking aids for the physically challenged,42211812
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Dressing and grooming aids for the physically challenged,Zipper pulls for the physically challenged,42211813
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,42211900
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Anti slip materials for the physically challenged,42211901
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Assistive cooking devices for the physically challenged,42211902
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Can openers for the physically challenged,42211903
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Choppers for the physically challenged,42211904
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Cups or mugs for the physically challenged,42211905
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Cutlery or utensil holders for the physically challenged,42211906
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Cutlery or utensils for the physically challenged,42211907
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Cutting or paring boards for the physically challenged,42211908
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Drink holders for the physically challenged,42211909
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Food catchers or bibs for the physically challenged,42211910
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Food guards for the physically challenged,42211911
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Holders for kitchen devices for the physically challenged,42211912
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Jumbo digit timers for the physically challenged,42211913
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Measuring aids for the physically challenged,42211914
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Self feeders or accessories for the physically challenged,42211915
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Straws or straw holders for the physically challenged,42211916
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Tableware for the physically challenged,42211917
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Eating and drinking and food preparation aids for the physically challenged,Talking food scales for the physically challenged,42211918
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,42212000
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,Door openers for the physically challenged,42212001
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,Key turners or holders for the physically challenged,42212002
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,Knob turners for the physically challenged,42212003
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,Light switch extensions for the physically challenged,42212004
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,Long handled dustpans or brushes for the physically challenged,42212005
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,Self opening scissors for the physically challenged,42212006
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Housekeeping and homemaking aids for the physically challenged,Suction brushes for the physically challenged,42212007
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Leisure and recreational aids for the physically challenged,42212100
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Automatic card shufflers for the physically challenged,42212101
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Board games for the physically challenged,42212102
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Book holders for the physically challenged,42212103
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Braille or large face playing cards for the physically challenged,42212104
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Camping equipment for the physically challenged,42212105
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Fishing or hunting aids for the physically challenged,42212106
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Flotation or swimming aids for the physically challenged,42212107
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Gardening tools for the physically challenged,42212108
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Handicraft tools or materials or equipment for the physically challenged,42212109
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Page turners for the physically challenged,42212110
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Playing card holders for the physically challenged,42212111
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Sewing aids for the physically challenged,42212112
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Leisure and recreational aids for the physically challenged,Smokers aids for the physically challenged,42212113
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Medication handling aids for the physically challenged,Medication handling aids for the physically challenged,42212200
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Medication handling aids for the physically challenged,Pill crushers or splitters for the physically challenged,42212201
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Medication handling aids for the physically challenged,Pill organizers for the physically challenged,42212202
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Medication handling aids for the physically challenged,Pill reminders for the physically challenged,42212203
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Medication handling aids for the physically challenged,Tube squeezers for the physically challenged,42212204
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Reaching and gripping aids for the physically challenged,Reaching and gripping aids for the physically challenged,42212300
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Reaching and gripping aids for the physically challenged,Grip materials or devices for the physically challenged,42212301
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Reaching and gripping aids for the physically challenged,Holders for the physically challenged,42212302
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Reaching and gripping aids for the physically challenged,Container openers for the physically challenged,42212303
Medical Equipment and Accessories and Supplies,Independent living aids for the physically challenged,Reaching and gripping aids for the physically challenged,Reachers for the physically challenged,42212304
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,,Intravenous and arterial administration products,42220000
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Intravenous and arterial cannulas and catheters and accessories,42221500
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Arterial line catheters,42221501
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Arterial line continuous catheter flush valves,42221502
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Central venous catheters,42221503
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Peripheral intravenous catheters for general use,42221504
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Pediatric or microflow or scalp vein intravenous or arterial catheters,42221505
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Umbilical catheters,42221506
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Intravenous or arterial start kits without catheter,42221507
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Intravenous or arterial catheter skin care kits,42221508
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Intravenous or arterial catheter trays,42221509
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Intravenous or arterial cannulas or accessories,42221512
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial cannulas and catheters and accessories,Cardiovascular catheterization kits,42221513
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous and arterial tubing and administration sets and related products,42221600
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial administration air bubble detectors,42221601
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial administration ports or injection sites or caps or protectors,42221602
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial extension tubing,42221603
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial tubing adapters or connectors or locks or caps or protectors,42221604
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial tubing check valves,42221605
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial tubing clamps,42221606
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial tubing filters or screens for general use,42221607
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial tubing identification labels or tapes,42221608
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial tubing administration sets,42221609
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous tubing spike entry ports or caps or protectors,42221610
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous tubing spikes or caps or protectors,42221611
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial tubing needleless injection ports or stopcocks or manifolds,42221612
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous tubing transfer leg closures or snaps,42221613
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous tubing with catheter administration kits,42221614
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Secondary medication intravenous tubing,42221615
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial extension sets,42221616
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Needle resheathers,42221617
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial tubing and administration sets and related products,Intravenous or arterial procedure trays,42221618
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial infusion bags and containers and related products,Intravenous and arterial infusion bags and containers and related products,42221700
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial infusion bags and containers and related products,Intravenous or arterial infusion single port bags or containers,42221701
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial infusion bags and containers and related products,Intravenous or arterial infusion transfer bags or containers,42221702
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial infusion bags and containers and related products,Intravenous or arterial infusion fluid warmers,42221703
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial infusion bags and containers and related products,Intravenous or arterial pressure infusion bags,42221704
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial infusion bags and containers and related products,Analgesia infusion vial assemblies,42221705
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial infusion bags and containers and related products,Intravenous or arterial infusion transfer bags or container spouts,42221706
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial infusion bags and containers and related products,Analgesic infusion sets or kits,42221707
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial catheter and needle positioning aids,Intravenous and arterial catheter and needle positioning aids,42221800
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial catheter and needle positioning aids,Intravenous or arterial arm board covers,42221801
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial catheter and needle positioning aids,Intravenous or arterial arm boards,42221802
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial catheter and needle positioning aids,Intravenous or arterial catheter positioning tapes or dressings or straps or cuffs,42221803
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous or arterial flow measurement and regulation products,Intravenous or arterial flow measurement and regulation products,42221900
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous or arterial flow measurement and regulation products,Dial calibrated intravenous flowmeters or regulators,42221901
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous or arterial flow measurement and regulation products,Intravenous drop counters or regulators,42221902
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous or arterial flow measurement and regulation products,Ultrasonic blood flow detectors,42221903
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Intravenous infusion pumps and its analyzers and sensors and its accessories,42222000
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Intravenous infusion pumps for general use,42222001
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Intravenous syringe infusion pumps,42222002
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Multichannel intravenous infusion pumps,42222003
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Patient controlled analgesia infusion pumps,42222004
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Intravenous pump parts or accessories,42222005
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Intravenous infusion pump analyzers or sensors,42222006
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Intravenous infusion pump transducers,42222007
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous infusion pumps and its analyzers and sensors and its accessories,Infusion pump kits or accessories,42222008
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial equipment suspension and transport systems,Intravenous and arterial equipment suspension and transport systems,42222100
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial equipment suspension and transport systems,Intravenous or arterial line equipment hangers,42222101
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial equipment suspension and transport systems,Mounted tracks or racks for intravenous infusion gravity systems,42222102
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial equipment suspension and transport systems,Intravenous infusion poles for wheelchairs,42222103
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Intravenous and arterial equipment suspension and transport systems,Intravenous or arterial line poles or stands,42222104
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Needleless intravenous injection and withdrawal systems,Needleless intravenous injection and withdrawal systems,42222200
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Needleless intravenous injection and withdrawal systems,Needleless intravenous injection syringe set or injection cannula,42222201
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Needleless intravenous injection and withdrawal systems,Needleless vial or bag withdrawal cannulas or adapters or decanters,42222202
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood administration and transfusion products,42222300
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood transfusion administration kits,42222301
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood transfusion filters or screens or accessories,42222302
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood administration or transfusion identification systems,42222303
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood administration or transfusion tubing,42222304
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood administration or transfusion tubing clamps,42222305
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood administration or transfusion waste collection systems,42222306
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood warming or transfusion systems,42222307
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood administration or transfusion bags or containers,42222308
Medical Equipment and Accessories and Supplies,Intravenous and arterial administration products,Blood administration and transfusion products,Blood administration or transfusion conservation systems,42222309
Medical Equipment and Accessories and Supplies,Clinical nutrition,,Clinical nutrition,42230000
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral feeding equipment and supplies,42231500
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral feeding infusion pumps,42231501
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral feeding administration sets,42231502
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral feeding irrigation sets or trays,42231503
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral nutrition bags or containers,42231504
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral feeding set adapters or connectors or extensions,42231505
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Nasoenteric tube securing devices,42231506
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral tube cleaning brush,42231507
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral feeding set valves,42231508
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral nutrition weighing chambers,42231509
Medical Equipment and Accessories and Supplies,Clinical nutrition,Enteral feeding equipment and supplies,Enteral feeding infusion pump tubing sets,42231510
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Gastrostomy and jejunostomy access devices or accessories,42231600
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Gastrostomy tubes for general use,42231601
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Percutaneous Endoscopic Gastrostomy tubes,42231602
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Jejunostomy tubes,42231603
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Gastric access buttons,42231604
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Gastrostomy or jejunostomy tube holders,42231605
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Colon decompression kits,42231606
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Jejunostomy catheter and needle sets,42231608
Medical Equipment and Accessories and Supplies,Clinical nutrition,Gastrostomy and jejunostomy access devices or accessories,Gastrostomy feeding tube kits,42231609
Medical Equipment and Accessories and Supplies,Clinical nutrition,Nasoenteric tubes,Nasoenteric tubes,42231700
Medical Equipment and Accessories and Supplies,Clinical nutrition,Nasoenteric tubes,Nasogastric tubes,42231701
Medical Equipment and Accessories and Supplies,Clinical nutrition,Nasoenteric tubes,Nasojejunal tubes,42231702
Medical Equipment and Accessories and Supplies,Clinical nutrition,Nasoenteric tubes,Gastric decompression tubes,42231703
Medical Equipment and Accessories and Supplies,Clinical nutrition,Nasoenteric tubes,Nasoenteric tubes not elsewhere classified,42231704
Medical Equipment and Accessories and Supplies,Clinical nutrition,Nasoenteric tubes,Nasogastric filters,42231705
Medical Equipment and Accessories and Supplies,Clinical nutrition,Formulas and products for nutritional support,Formulas and products for nutritional support,42231800
Medical Equipment and Accessories and Supplies,Clinical nutrition,Formulas and products for nutritional support,Adult supplemental formulas for general use,42231801
Medical Equipment and Accessories and Supplies,Clinical nutrition,Formulas and products for nutritional support,Pediatric supplemental formulas,42231802
Medical Equipment and Accessories and Supplies,Clinical nutrition,Formulas and products for nutritional support,Adult disease specific supplemental formulas,42231803
Medical Equipment and Accessories and Supplies,Clinical nutrition,Formulas and products for nutritional support,Pediatric disease specific supplemental formulas,42231804
Medical Equipment and Accessories and Supplies,Clinical nutrition,Formulas and products for nutritional support,Nutritional bars or pudding or other supplements,42231805
Medical Equipment and Accessories and Supplies,Clinical nutrition,Formulas and products for nutritional support,Medical nutrition food or liquid thickeners,42231806
Medical Equipment and Accessories and Supplies,Clinical nutrition,Formulas and products for nutritional support,Nursing bottle nipples,42231807
Medical Equipment and Accessories and Supplies,Clinical nutrition,Breast feeding equipment and supplies,Breast feeding equipment and supplies,42231900
Medical Equipment and Accessories and Supplies,Clinical nutrition,Breast feeding equipment and supplies,Breast pumps or its accessories,42231901
Medical Equipment and Accessories and Supplies,Clinical nutrition,Breast feeding equipment and supplies,Breast shells or shields,42231902
Medical Equipment and Accessories and Supplies,Clinical nutrition,Breast feeding equipment and supplies,Breast pump kits,42231903
Medical Equipment and Accessories and Supplies,Clinical nutrition,Tablet crushers and cutters and related products,Tablet crushers and cutters and related products,42232000
Medical Equipment and Accessories and Supplies,Clinical nutrition,Tablet crushers and cutters and related products,Tablet crushers or accessories,42232001
Medical Equipment and Accessories and Supplies,Clinical nutrition,Tablet crushers and cutters and related products,Tablet crusher dispensers or accessories,42232002
Medical Equipment and Accessories and Supplies,Clinical nutrition,Tablet crushers and cutters and related products,Tablet cutters or accessories,42232003
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,,Orthopedic and prosthetic and sports medicine products,42240000
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Casting and splinting supplies,42241500
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Cast footwear,42241501
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Cast or splint padding materials,42241502
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Cast or splint protectors,42241503
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Cast or splint stockinet or liners,42241504
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Orthopedic casting rolls or tapes,42241505
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Orthopedic casting material for splints,42241506
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Orthopedic splint systems,42241507
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Thermoplastic orthoses components,42241509
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Thermoplastic splint kits or materials,42241510
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Traction splint sets,42241511
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Cast or splint bonding materials,42241512
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Carrier and storage cases for splints or precut splints or splint systems,42241513
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Instrument rolls for splint sets or accessories,42241514
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting and splinting supplies,Cases for splint or accessories,42241515
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting equipment and parts and accessories,Casting equipment and parts and accessories,42241600
Medical Equipment and Accessories and Supplies,Orthopedic and prosthetic and sports medicine products,Casting equipment and parts and accessories,Cast or splint carts,42241601
